6208942.39367646 349432.498324271 -103 141
6208933.32030765 349692.263984541 -103 142
6208924.26261774 349952.029942837 -103 143
6208915.22060668 350211.79619864 -104 144
6208906.19427442 350471.562751434 -104 145
6208897.18362093 350731.329600701 -105 146
6208888.18864616 350991.096745924 -105 147
6208879.20935008 351250.864186586 -105 148
6208870.24573263 351510.631922167 -105 149
6208861.29779379 351770.39995215 -106 150
6208852.3655335 352030.16827602 -106 151
6208843.44895173 352289.936893257 -107 152
6208834.54804843 352549.705803346 -107 153
6208825.66282356 352809.475005767 -108 154
6208816.79327708 353069.244500006 -108 155
6208807.93940895 353329.014285542 -109 156
6208799.10121914 353588.784361859 -109 157
6208790.27870759 353848.55472844 -110 158
6208781.47187426 354108.325384766 -110 159
6208772.68071912 354368.096330322 -111 160
6208763.90524213 354627.86756459 -112 161
6208755.14544324 354887.639087052 -112 162
6208746.40132241 355147.410897193 -113 163
6208737.6728796 355407.182994492 -114 164
6208728.96011478 355666.955378433 -114 165
6208720.26302789 355926.7280485 -115 166
6208711.58161891 356186.501004174 -115 167
6208702.91588779 356446.27424494 -115 168
6208694.26583448 356706.047770278 -116 169
6208685.63145896 356965.821579675 -116 170
6208677.01276117 357225.595672609 -116 171
6208668.40974109 357485.370048564 -117 172
6208659.82239866 357745.144707024 -117 173
6208651.25073386 358004.919647472 -117 174
6208642.69474663 358264.69486939 -117 175
6208634.15443694 358524.470372261 -118 176
6208625.62980475 358784.246155568 -118 177
6208617.12085002 359044.022218796 -118 178
6208608.62757271 359303.798561423 -118 179
6208600.14997279 359563.575182935 -118 180
6208591.6880502 359823.352082815 -119 181
6208583.24180492 360083.129260545 -119 182
6208574.8112369 360342.906715608 -119 183
6208566.3963461 360602.684447488 -119 184
6208557.99713249 360862.462455669 -119 185
6208549.61359602 361122.24073963 -119 186
6208541.24573666 361382.019298856 -119 187
6208532.89355436 361641.79813283 -119 188
6208524.55704909 361901.577241035 -119 189
6208516.23622082 362161.356622955 -119 190
6208507.93106949 362421.136278072 -119 191
6208499.64159508 362680.916205868 -119 192
6208491.36779754 362940.69640583 -120 193
6208483.10967684 363200.476877437 -120 194
6208474.86723293 363460.257620172 -120 195
6208466.64046578 363720.03863352 -120 196
6208458.42937535 363979.819916963 -120 197
6208450.2339616 364239.601469986 -120 198
6208442.05422449 364499.383292069 -121 199
6208433.890164 364759.165382699 -121 200
6208425.74178006 365018.947741356 -121 201
6208417.60907266 365278.730367523 -121 202
6208409.49204175 365538.513260685 -121 203
6208401.3906873 365798.296420324 -121 204
6208393.30500926 366058.079845923 -120 205
6208385.23500759 366317.863536967 -120 206
6208377.18068227 366577.647492937 -120 207
6208369.14203326 366837.431713319 -120 208
6208361.11906051 367097.216197593 -120 209
6208353.11176398 367357.000945243 -120 210
6208345.12014365 367616.785955753 -120 211
6208337.14419948 367876.571228606 -120 212
6208329.18393142 368136.356763285 -120 213
6208321.23933944 368396.142559274 -120 214
6208313.3104235 368655.928616057 -120 215
6208305.39718357 368915.714933115 -120 216
6208297.49961961 369175.501509933 -120 217
6208289.61773158 369435.288345993 -120 218
6208281.75151945 369695.075440779 -120 219
6208273.90098318 369954.862793774 -119 220
6208266.06612273 370214.650404463 -119 221
6208258.24693806 370474.438272327 -119 222
6208250.44342915 370734.226396853 -119 223
6208242.65559595 370994.01477752 -119 224
6208234.88343842 371253.803413813 -119 225
6208227.12695654 371513.592305216 -119 226
6208219.38615026 371773.381451211 -119 227
6208211.66101955 372033.170851283 -119 228
6208203.95156438 372292.960504916 -119 229
6208196.2577847 372552.750411593 -120 230
6208188.57968048 372812.540570795 -120 231
6208180.91725168 373072.330982008 -119 232
6208173.27049828 373332.121644714 -119 233
6208165.63942023 373591.912558398 -119 234
6208158.0240175 373851.703722542 -119 235
6208150.42429006 374111.49513663 -119 236
6208142.84023786 374371.286800147 -119 237
6208135.27186087 374631.078712576 -119 238
6208127.71915906 374890.870873398 -119 239
6208120.18213239 375150.663282099 -119 240
6210830.93801424 313088.614617292 -47 241
6210819.66981265 313348.30544624 -47 242
6210808.41729564 313607.996645894 -47 243
6210797.18046315 313867.688215734 -47 244
6210785.95931515 314127.380155243 -47 245
6210774.75385157 314387.072463897 -46 246
6210763.56407236 314646.765141179 -46 247
6210752.38997748 314906.458186569 -45 248
6210741.23156686 315166.151599547 -44 249
6210730.08884046 315425.845379594 -43 250
6210718.96179822 315685.539526191 -43 251
6210707.8504401 315945.234038818 -43 252
6210696.75476604 316204.928916957 -43 253
6210685.67477599 316464.624160085 -43 254
6210674.6104699 316724.319767685 -43 255
6210663.56184772 316984.015739237 -43 256
6210652.52890939 317243.712074223 -43 257
6210641.51165487 317503.408772121 -43 258
6210630.5100841 317763.105832414 -44 259
6210619.52419704 318022.803254583 -44 260
6210608.55399362 318282.501038106 -44 261
6210597.59947381 318542.199182465 -44 262
6210586.66063755 318801.89768714 -44 263
6210575.73748478 319061.596551613 -43 264
6210564.83001547 319321.295775364 -43 265
6210553.93822955 319580.995357874 -43 266
6210543.06212698 319840.695298624 -43 267
6210532.2017077 320100.395597095 -43 268
6210521.35697167 320360.096252766 -42 269
6210510.52791884 320619.797265119 -42 270
6210499.71454915 320879.498633635 -42 271
6210488.91686256 321139.200357794 -42 272
6210478.13485901 321398.902437078 -42 273
6210467.36853845 321658.604870967 -42 274
6210456.61790084 321918.307658944 -42 275
6210445.88294613 322178.010800486 -42 276
6210435.16367426 322437.714295076 -42 277
6210424.46008518 322697.418142194 -42 278
6210413.77217885 322957.122341322 -43 279
6210403.09995522 323216.826891941 -44 280
6210392.44341423 323476.531793532 -46 281
6210381.80255583 323736.237045575 -47 282
6210371.17737999 323995.942647553 -49 283
6210360.56788664 324255.648598944 -51 284
6210349.97407574 324515.354899231 -52 285
6210339.39594724 324775.061547894 -53 286
6210328.83350109 325034.768544415 -55 287
6210318.28673724 325294.475888274 -56 288
6210307.75565565 325554.183578953 -58 289
6210297.24025625 325813.891615935 -59 290
6210286.74053901 326073.599998696 -60 291
6210276.25650388 326333.308726721 -61 292
6210265.7881508 326593.01779949 -61 293
6210255.33547973 326852.727216484 -62 294
6210244.89849061 327112.436977184 -62 295
6210234.47718341 327372.147081072 -62 296
6210224.07155808 327631.857527628 -62 297
6210213.68161455 327891.568316337 -62 298
6210203.30735279 328151.279446674 -62 299
6210192.94877275 328410.990918124 -61 300
6210182.60587438 328670.702730168 -62 301
6210172.27865763 328930.414882286 -62 302
6210161.96712245 329190.127373961 -62 303
6210151.6712688 329449.840204673 -63 304
6210141.39109662 329709.553373905 -63 305
6210131.12660588 329969.266881135 -64 306
6210120.87779652 330228.980725847 -64 307
6210110.64466849 330488.694907522 -65 308
6210100.42722175 330748.40942564 -66 309
6210090.22545624 331008.124279684 -67 310
6210080.03937193 331267.839469134 -68 311
6210069.86896877 331527.554993473 -69 312
6210059.7142467 331787.270852182 -69 313
6210049.57520568 332046.987044741 -70 314
6210039.45184567 332306.703570632 -71 315
6210029.3441666 332566.420429337 -73 316
6210019.25216845 332826.137620338 -74 317
6210009.17585116 333085.855143115 -76 318
6209999.11521469 333345.57299715 -77 319
6209989.07025899 333605.291181926 -78 320
6209979.040984 333865.009696922 -80 321
6209969.02738969 334124.728541621 -81 322
6209959.02947601 334384.447715504 -82 323
6209949.04724291 334644.167218053 -84 324
6209939.08069035 334903.88704875 -85 325
6209929.12981828 335163.607207075 -86 326
6209919.19462665 335423.327692511 -87 327
6209909.27511541 335683.048504541 -88 328
6209899.37128453 335942.769642643 -89 329
6209889.48313395 336202.4911063 -90 330
6209879.61066363 336462.212894994 -91 331
6209869.75387353 336721.935008208 -92 332
6209859.91276359 336981.657445421 -94 333
6209850.08733377 337241.380206117 -95 334
6209840.27758403 337501.103289778 -96 335
6209830.48351431 337760.826695883 -97 336
6209820.70512458 338020.550423915 -98 337
6209810.9424148 338280.274473357 -99 338
6209801.1953849 338539.998843689 -100 339
6209791.46403485 338799.723534393 -101 340
6209781.74836461 339059.448544952 -102 341
6209772.04837412 339319.173874847 -102 342
6209762.36406334 339578.899523562 -103 343
6209752.69543224 339838.625490574 -103 344
6209743.04248075 340098.351775369 -104 345
6209733.40520885 340358.078377426 -104 346
6209723.78361648 340617.805296229 -104 347
6209714.17770359 340877.532531259 -104 348
6209704.58747015 341137.260081998 -104 349
6209695.01291611 341396.98794793 -104 350
6209685.45404142 341656.716128533 -104 351
6209675.91084604 341916.44462329 -104 352
6209666.38332993 342176.173431684 -104 353
6209656.87149304 342435.902553197 -104 354
6209647.37533533 342695.631987311 -104 355
6209637.89485675 342955.361733507 -104 356
6209628.43005726 343215.091791268 -104 357
6209618.98093681 343474.822160077 -104 358
6209609.54749537 343734.552839413 -104 359
6209600.12973288 343994.28382876 -104 360
6209590.7276493 344254.015127599 -104 361
6209581.3412446 344513.746735413 -104 362
6209571.97051872 344773.478651684 -104 363
6209562.61547162 345033.210875893 -103 364
6209553.27610326 345292.943407526 -103 365
6209543.9524136 345552.67624606 -103 366
6209534.64440259 345812.409390979 -103 367
6209525.35207019 346072.142841765 -103 368
6209516.07541635 346331.876597901 -103 369
6209506.81444104 346591.610658868 -103 370
6209497.5691442 346851.345024149 -103 371
6209488.33952581 347111.079693226 -103 372
6209479.1255858 347370.814665584 -103 373
6209469.92732415 347630.549940699 -103 374
6209460.7447408 347890.285518058 -103 375
6209451.57783572 348150.021397141 -103 376
6209442.42660886 348409.757577431 -103 377
6209433.29106018 348669.494058411 -103 378
6209424.17118964 348929.230839562 -103 379
6209415.0669972 349188.967920369 -103 380
6209405.9784828 349448.70530031 -103 381
6209396.90564642 349708.44297887 -103 382
6209387.848488 349968.18095553 -103 383
6209378.80700752 350227.919229774 -103 384
6209369.78120491 350487.657801083 -103 385
6209360.77108015 350747.39666894 -104 386
6209351.77663319 351007.135832828 -105 387
6209342.79786398 351266.875292229 -105 388
6209333.83477249 351526.615046624 -105 389
6209324.88735868 351786.355095496 -105 390
6209315.9556225 352046.095438328 -106 391
6209307.03956391 352305.836074602 -106 392
6209298.13918287 352565.577003801 -107 393
6209289.25447934 352825.318225407 -107 394
6209280.38545328 353085.059738904 -108 395
6209271.53210465 353344.801543772 -108 396
6209262.6944334 353604.543639494 -109 397
6209253.87243949 353864.286025553 -109 398
6209245.06612289 354124.028701431 -110 399
6209236.27548354 354383.771666612 -110 400
6209227.50052142 354643.514920578 -111 401
6209218.74123648 354903.25846281 -112 402
6209209.99762868 355163.002292794 -112 403
6209201.26969798 355422.746410009 -113 404
6209192.55744434 355682.490813938 -113 405
6209183.86086771 355942.235504065 -114 406
6209175.17996806 356201.980479872 -115 407
6209166.51474535 356461.725740842 -115 408
6209157.86519953 356721.471286457 -115 409
6209149.23133057 356981.217116202 -116 410
6209140.61313843 357240.963229556 -116 411
6209132.01062306 357500.709626003 -117 412
6209123.42378443 357760.456305026 -117 413
6209114.8526225 358020.203266107 -117 414
6209106.29713722 358279.950508731 -117 415
6209097.75732855 358539.698032378 -118 416
6209089.23319647 358799.445836532 -118 417
6209080.72474092 359059.193920677 -118 418
6209072.23196187 359318.942284293 -118 419
6209063.75485927 359578.690926864 -118 420
6209055.2934331 359838.439847873 -118 421
6209046.8476833 360098.189046802 -119 422
6209038.41760984 360357.938523135 -119 423
6209030.00321269 360617.688276354 -119 424
6209021.60449179 360877.438305944 -119 425
6209013.22144712 361137.188611384 -119 426
6209004.85407863 361396.939192158 -119 427
6208996.50238629 361656.690047751 -119 428
6208988.16637005 361916.441177643 -119 429
6208979.84602988 362176.192581319 -120 430
6208971.54136573 362435.944258261 -120 431
6208963.25237758 362695.696207952 -120 432
6208954.97906538 362955.448429877 -120 433
6208946.72142909 363215.200923515 -120 434
6208938.47946867 363474.953688351 -120 435
6208930.25318409 363734.706723868 -120 436
6208922.0425753 363994.460029548 -120 437
6208913.84764228 364254.213604876 -120 438
6208905.66838497 364513.967449332 -120 439
6208897.50480335 364773.721562404 -121 440
6208889.35689737 365033.475943569 -121 441
6208881.22466701 365293.230592313 -121 442
6208873.10811221 365552.985508118 -121 443
6208865.00723294 365812.740690468 -121 444
6208856.92202916 366072.496138846 -121 445
6208848.85250084 366332.251852735 -121 446
6208840.79864794 366592.007831618 -120 447
6208832.76047042 366851.764074979 -120 448
6208824.73796825 367111.520582299 -120 449
6208816.73114138 367371.277353062 -120 450
6208808.73998978 367631.034386751 -120 451
6208800.76451341 367890.791682849 -120 452
6208792.80471223 368150.54924084 -120 453
6208784.86058622 368410.307060206 -120 454
6208776.93213532 368670.065140433 -120 455
6208769.01935951 368929.823481001 -120 456
6208761.12225875 369189.582081393 -120 457
6208753.24083299 369449.340941094 -120 458
6208745.37508221 369709.100059586 -120 459
6208737.52500637 369968.859436353 -120 460
6208729.69060543 370228.619070878 -120 461
6208721.87187935 370488.378962644 -120 462
6208714.0688281 370748.139111136 -120 463
6208706.28145164 371007.899515834 -120 464
6208698.50974993 371267.660176222 -120 465
6208690.75372295 371527.421091786 -120 466
6208683.01337064 371787.182262006 -119 467
6208675.28869299 372046.943686367 -119 468
6208667.57968994 372306.705364352 -119 469
6208659.88636147 372566.467295446 -119 470
6208652.20870754 372826.22947913 -120 471
6208644.54672811 373085.991914887 -120 472
6208636.90042315 373345.754602201 -120 473
6208629.26979262 373605.517540556 -119 474
6208621.65483649 373865.280729436 -119 475
6208614.05555472 374125.044168322 -119 476
6208606.47194728 374384.8078567 -119 477
6208598.90401412 374644.571794053 -119 478
6208591.35175522 374904.335979862 -119 479
6208583.81517054 375164.100413612 -119 480
6211294.43938223 313108.740833049 -48 481
6211283.17184286 313368.403667096 -48 482
6211271.91998715 313628.066871942 -48 483
6211260.68381504 313887.730447068 -48 484
6211249.46332648 314147.394391955 -48 485
6211238.25852142 314407.05870608 -48 486
6211227.0693998 314666.723388926 -47 487
6211215.89596157 314926.388439972 -47 488
6211204.73820669 315186.053858699 -46 489
6211193.5961351 315445.719644588 -45 490
6211182.46974674 315705.385797119 -44 491
6211171.35904157 315965.052315772 -44 492
6211160.26401954 316224.719200029 -43 493
6211149.18468058 316484.386449368 -43 494
6211138.12102466 316744.05406327 -43 495
6211127.07305172 317003.722041216 -43 496
6211116.04076171 317263.390382686 -43 497
6211105.02415458 317523.059087161 -43 498
6211094.02323027 317782.728154121 -43 499
6211083.03798874 318042.397583049 -44 500
6211072.06842993 318302.067373422 -44 501
6211061.1145538 318561.737524722 -44 502
6211050.17636029 318821.408036429 -43 503
6211039.25384935 319081.078908024 -43 504
6211028.34702094 319340.750138988 -42 505
6211017.45587499 319600.421728801 -42 506
6211006.58041146 319860.093676944 -42 507
6210995.72063031 320119.765982899 -42 508
6210984.87653147 320379.438646143 -42 509
6210974.0481149 320639.111666159 -42 510
6210963.23538055 320898.785042428 -42 511
6210952.43832836 321158.45877443 -42 512
6210941.6569583 321418.132861646 -41 513
6210930.8912703 321677.807303556 -41 514
6210920.14126432 321937.482099644 -41 515
6210909.40694031 322197.157249385 -41 516
6210898.68829822 322456.832752264 -41 517
6210887.98533799 322716.50860776 -41 518
6210877.29805959 322976.184815354 -41 519
6210866.62646295 323235.861374528 -41 520
6210855.97054803 323495.538284761 -42 521
6210845.33031479 323755.215545536 -43 522
6210834.70576316 324014.893156334 -44 523
6210824.0968931 324274.571116632 -46 524
6210813.50370457 324534.249425915 -49 525
6210802.92619751 324793.928083661 -51 526
6210792.36437187 325053.607089353 -52 527
6210781.8182276 325313.286442471 -54 528
6210771.28776467 325572.966142496 -55 529
6210760.772983 325832.64618891 -57 530
6210750.27388257 326092.326581192 -58 531
6210739.79046332 326352.007318824 -60 532
6210729.32272519 326611.688401287 -61 533
6210718.87066815 326871.369828062 -61 534
6210708.43429214 327131.05159863 -62 535
6210698.01359711 327390.733712472 -62 536
6210687.60858302 327650.416169069 -62 537
6210677.21924982 327910.098967904 -62 538
6210666.84559746 328169.782108454 -62 539
6210656.48762589 328429.465590203 -62 540
6210646.14533506 328689.149412631 -62 541
6210635.81872493 328948.83357522 -63 542
6210625.50779545 329208.51807745 -63 543
6210615.21254656 329468.202918804 -63 544
6210604.93297823 329727.888098763 -64 545
6210594.6690904 329987.573616805 -64 546
6210584.42088303 330247.259472414 -65 547
6210574.18835606 330506.94566507 -65 548
6210563.97150946 330766.632194255 -66 549
6210553.77034317 331026.31905945 -67 550
6210543.58485714 331286.006260136 -68 551
6210533.41505134 331545.693795796 -69 552
6210523.2609257 331805.38166591 -69 553
6210513.12248019 332065.069869958 -70 554
6210502.99971476 332324.758407422 -71 555
6210492.89262936 332584.447277783 -72 556
6210482.80122394 332844.136480524 -73 557
6210472.72549845 333103.826015126 -74 558
6210462.66545286 333363.515881068 -76 559
6210452.62108711 333623.206077836 -78 560
6210442.59240115 333882.896604907 -79 561
6210432.57939495 334142.587461763 -80 562
6210422.58206845 334402.278647887 -82 563
6210412.6004216 334661.970162759 -83 564
6210402.63445437 334921.662005861 -84 565
6210392.68416669 335181.354176676 -85 566
6210382.74955854 335441.046674683 -86 567
6210372.83062986 335700.739499366 -87 568
6210362.9273806 335960.432650204 -88 569
6210353.03981072 336220.126126679 -90 570
6210343.16792018 336479.819928273 -91 571
6210333.31170892 336739.514054468 -92 572
6210323.4711769 336999.208504745 -93 573
6210313.64632409 337258.903278586 -94 574
6210303.83715042 337518.598375474 -95 575
6210294.04365585 337778.293794887 -96 576
6210284.26584035 338037.989536308 -97 577
6210274.50370386 338297.685599219 -98 578
6210264.75724633 338557.381983102 -99 579
6210255.02646773 338817.078687439 -100 580
6210245.31136801 339076.77571171 -101 581
6210235.61194712 339336.473055398 -102 582
6210225.92820502 339596.170717986 -103 583
6210216.26014166 339855.868698952 -103 584
6210206.607757 340115.56699778 -104 585
6210196.97105099 340375.265613951 -104 586
6210187.35002359 340634.964546948 -104 587
6210177.74467476 340894.663796251 -104 588
6210168.15500444 341154.363361344 -104 589
6210158.5810126 341414.063241708 -104 590
6210149.02269918 341673.763436823 -104 591
6210139.48006415 341933.463946172 -104 592
6210129.95310746 342193.164769236 -104 593
6210120.44182907 342452.865905499 -104 594
6210110.94622893 342712.567354441 -104 595
6210101.466307 342972.269115544 -104 596
6210092.00206324 343231.97118829 -104 597
6210082.55349759 343491.673572163 -104 598
6210073.12061002 343751.376266642 -104 599
6210063.70340049 344011.079271209 -104 600
6210054.30186894 344270.782585347 -104 601
6210044.91601533 344530.486208538 -104 602
6210035.54583963 344790.190140263 -104 603
6210026.19134179 345049.894380005 -104 604
6210016.85252176 345309.598927247 -103 605
6210007.5293795 345569.303781468 -103 606
6209998.22191497 345829.008942151 -103 607
6209988.93012812 346088.71440878 -103 608
6209979.65401891 346348.420180834 -103 609
6209970.3935873 346608.126257797 -103 610
6209961.14883325 346867.832639151 -103 611
6209951.91975671 347127.539324377 -103 612
6209942.70635764 347387.24631296 -103 613
6209933.50863599 347646.953604378 -103 614
6209924.32659173 347906.661198114 -103 615
6209915.16022481 348166.369093652 -103 616
6209906.00953519 348426.077290473 -103 617
6209896.87452282 348685.785788059 -103 618
6209887.75518767 348945.494585892 -103 619
6209878.65152968 349205.203683457 -102 620
6209869.56354883 349464.913080231 -102 621
6209860.49124506 349724.622775699 -102 622
6209851.43461833 349984.332769344 -103 623
6209842.39366861 350244.043060646 -103 624
6209833.36839585 350503.753649089 -103 625
6209824.3588 350763.464534155 -104 626
6209815.36488103 351023.175715326 -104 627
6209806.3866389 351282.887192085 -104 628
6209797.42407356 351542.598963913 -105 629
6209788.47718497 351802.311030292 -105 630
6209779.54597309 352062.023390705 -106 631
6209770.63043787 352321.736044634 -106 632
6209761.73057928 352581.448991562 -106 633
6209752.84639728 352841.16223097 -107 634
6209743.97789182 353100.875762344 -107 635
6209735.12506287 353360.589585162 -107 636
6209726.28791037 353620.303698908 -108 637
6209717.46643429 353880.018103063 -108 638
6209708.6606346 354139.732797112 -109 639
6209699.87051124 354399.447780536 -110 640
6209691.09606418 354659.163052817 -110 641
6209682.33729338 354918.878613438 -111 642
6209673.59419879 355178.594461884 -112 643
6209664.86678037 355438.310597632 -112 644
6209656.15503809 355698.027020168 -113 645
6209647.45897191 355957.743728974 -113 646
6209638.77858178 356217.460723531 -114 647
6209630.11386766 356477.178003323 -114 648
6209621.46482952 356736.895567833 -115 649
6209612.8314673 356996.613416544 -115 650
6209604.21378098 357256.331548936 -116 651
6209595.61177052 357516.049964492 -116 652
6209587.02543586 357775.768662696 -117 653
6209578.45477698 358035.487643029 -117 654
6209569.89979383 358295.206904976 -117 655
6209561.36048637 358554.926448017 -118 656
6209552.83685457 358814.646271635 -118 657
6209544.32889838 359074.366375316 -118 658
6209535.83661777 359334.086758538 -118 659
6209527.36001269 359593.807420785 -119 660
6209518.8990831 359853.528361541 -119 661
6209510.45382897 360113.249580287 -119 662
6209502.02425026 360372.971076507 -119 663
6209493.61034692 360632.692849683 -119 664
6209485.21211892 360892.4148993 -119 665
6209476.82956622 361152.137224836 -119 666
6209468.46268879 361411.859825777 -120 667
6209460.11148657 361671.582701604 -120 668
6209451.77595953 361931.305851801 -120 669
6209443.45610764 362191.029275851 -120 670
6209435.15193086 362450.752973236 -120 671
6209426.86342914 362710.476943439 -120 672
6209418.59060244 362970.201185944 -120 673
6209410.33345074 363229.925700231 -120 674
6209402.09197399 363489.650485785 -120 675
6209393.86617215 363749.375542087 -120 676
6209385.65604518 364009.100868622 -120 677
6209377.46159306 364268.826464871 -120 678
6209369.28281573 364528.552330318 -121 679
6209361.11971315 364788.278464448 -121 680
6209352.97228531 365048.004866739 -121 681
6209344.84053214 365307.731536676 -121 682
6209336.72445362 365567.458473742 -121 683
6209328.62404971 365827.185677421 -121 684
6209320.53932037 366086.913147194 -121 685
6209312.47026557 366346.640882545 -121 686
6209304.41688526 366606.368882957 -121 687
6209296.37917941 366866.097147915 -121 688
6209288.35714797 367125.825676897 -121 689
6209280.35079093 367385.55446939 -120 690
6209272.36010823 367645.283524874 -120 691
6209264.38509984 367905.012842835 -120 692
6209256.42576572 368164.742422754 -120 693
6209248.48210583 368424.472264115 -120 694
6209240.55412014 368684.202366403 -120 695
6209232.64180862 368943.932729096 -120 696
6209224.74517122 369203.66335168 -120 697
6209216.86420791 369463.394233638 -120 698
6209208.99891865 369723.125374453 -120 699
6209201.1493034 369982.856773607 -120 700
